Fecha_Hora,Temp_Aceite_Transf,Temp_Aceite_TanqSum,Potencia_Activa_MW,Presion_TanqAcum_bar,Temp_Devan_Alta3_C,Temp_Devan_Baja1_C,Voltaje_BC_kV,Temp_Metal_CojTurbina_C,Potencia_Reactiva_MVAR,Pres_Agua_SistRefrig_bar,Temp_Campo_RegTen_C,Temp_Metal_CojEmp_Seg3_C,Corriente_FaseC_A,Temp_Metal_CojInf_Seg4_C,Temp_Metal_CojSup_Seg07_C,Temp_Nucleo_Estator2_C,Temp_Dev_EstatorA3_C,Temp_Dev_EstatorB2_C,Temp_Dev_EstatorC1_C,Periodo,Mes,Anio
2024-05-01 01:00:00,53.47222137,28.20757294,0.05,56.08018494,53.70370483,52.40740967,0.0,48.08547211,0.01,0.75755209,25.0,53.78022003,0.0,56.78876495,54.31745911,80.10501099,86.01464844,77.41880798,78.49328613,ANTES,May 2024,2024.0
2024-05-01 02:30:00,47.40740967,27.77777863,69.29999542,55.99173737,72.31481934,71.38889313,13.95003223,56.46642303,-8.68999958,3.53276038,25.0,79.46031189,2956.60620117,64.31013489,58.72283936,86.98168945,92.03175354,82.5763092,84.51037598,ANTES,May 2024,2024.0
2024-05-01 04:00:00,48.42592621,28.10012054,69.25,54.02555084,72.59259033,72.22222137,13.95601749,56.5738678,-5.88999987,3.52588534,25.0,79.78266907,2940.39501953,65.16972351,58.93772888,89.88278198,94.07325745,84.51037598,86.55189514,ANTES,May 2024,2024.0
2024-05-01 05:30:00,49.07407379,28.3150177,69.04000092,55.97629547,74.16667175,73.24073792,13.94096088,56.89621735,-4.88999987,3.52015638,25.0,79.78266907,2934.91333008,65.16972351,58.93772888,90.63491821,94.61050415,84.8327179,86.98168945,ANTES,May 2024,2024.0
2024-05-01 07:00:00,50.23147964,28.63735962,69.18999481,54.33836365,74.07408142,73.14814758,13.9324913,56.68132019,-5.50999975,3.52302098,25.0,79.8901062,2952.46630859,65.16972351,58.93772888,90.849823,94.71794128,85.04762268,87.08912659,ANTES,May 2024,2024.0
2024-05-01 08:30:00,50.92592621,28.52991486,69.58000183,58.87008667,75.09259033,73.51851654,13.93554306,56.5738678,-2.74000001,3.34197927,25.0,80.21244812,2940.90356445,65.16972351,58.93772888,91.06471252,94.82539368,85.04762268,87.08912659,ANTES,May 2024,2024.0
2024-05-01 10:00:00,51.25,28.85225677,68.94999695,58.17951965,75.0,74.44444275,13.94141293,56.5738678,-1.30999994,3.37177086,25.0,80.21244812,2925.30395508,65.06227112,58.93772888,91.17216492,94.82539368,85.15505981,87.19657898,ANTES,May 2024,2024.0
2024-05-01 11:30:00,51.48147964,28.85225677,68.87999725,58.2486496,74.81481934,73.88889313,13.92283726,56.89621735,-0.07,3.33510423,25.0,80.21244812,2915.55761719,65.16972351,58.93772888,91.49450684,95.04029846,85.26251221,87.19657898,ANTES,May 2024,2024.0
2024-05-01 13:00:00,51.57407379,28.85225677,68.68000031,58.79639435,75.74073792,73.98148346,13.93508339,56.5738678,-2.47000003,3.33854151,25.0,80.10501099,2917.18237305,65.06227112,58.83027649,91.70939636,95.04029846,85.69230652,87.41148376,ANTES,May 2024,2024.0
2024-05-01 14:30:00,51.62036896,28.95970917,68.90999603,57.13865662,75.37036896,74.44444275,13.92441273,56.68132019,-1.71999991,3.34770846,25.0,80.10501099,2920.85839844,65.16972351,58.83027649,91.38705444,94.93284607,85.47741699,87.30403137,ANTES,May 2024,2024.0
2024-05-01 16:00:00,51.62036896,29.06715393,68.86999512,56.8999939,74.07408142,74.07408142,13.92526817,56.68132019,-2.00999999,3.33854151,25.0,80.10501099,2919.33789063,65.16972351,58.83027649,91.49450684,94.93284607,85.58485413,87.30403137,ANTES,May 2024,2024.0
2024-05-01 17:30:00,51.62036896,29.06715393,69.01999664,55.45339203,75.0,74.16667175,13.92464733,56.46642303,-2.22000003,3.36833334,25.0,80.10501099,2914.00683594,65.06227112,58.83027649,91.60195923,94.93284607,85.58485413,87.41148376,ANTES,May 2024,2024.0
2024-05-01 19:00:00,51.57407379,29.17460632,68.93000031,54.63246155,74.44444275,74.07408142,13.93873119,56.5738678,-4.0,2.64015627,25.0,80.10501099,2920.84912109,65.16972351,58.83027649,91.27960205,94.93284607,85.26251221,87.08912659,ANTES,May 2024,2024.0
2024-05-01 20:30:00,51.80555344,29.28205109,68.98999786,54.48214722,75.37036896,74.35185242,13.9470768,56.5738678,-4.1500001,3.29729176,25.0,80.10501099,2909.99462891,65.06227112,58.93772888,91.17216492,94.82539368,85.26251221,87.08912659,ANTES,May 2024,2024.0
2024-05-01 22:00:00,51.8981514,29.17460632,69.08999634,53.97330475,75.37036896,74.44444275,13.92828655,56.46642303,-4.61999989,3.29614592,25.0,80.10501099,2923.73828125,65.16972351,58.93772888,90.95726013,94.61050415,85.15505981,86.98168945,ANTES,May 2024,2024.0
2024-05-01 23:30:00,51.80555344,29.17460632,69.06999969,54.32842255,75.27777863,73.7036972,13.92419052,56.89621735,-3.81999993,3.55854177,25.0,79.78266907,2919.68115234,65.16972351,58.83027649,90.95726013,94.61050415,85.15505981,86.87423706,ANTES,May 2024,2024.0
2024-05-02 01:00:00,51.80555344,29.17460632,68.90999603,53.9464798,75.09259033,73.14814758,13.93218803,56.46642303,-4.42999983,3.51098943,25.0,79.78266907,2923.62890625,65.16972351,58.83027649,90.849823,94.61050415,85.04762268,86.98168945,ANTES,May 2024,2024.0
2024-05-02 02:30:00,51.71295929,29.28205109,68.65999603,55.25884247,75.55555725,74.16667175,13.90382481,57.1111145,-3.6099999,3.51156259,25.0,79.78266907,2916.86352539,65.16972351,58.83027649,90.849823,94.61050415,85.15505981,86.98168945,ANTES,May 2024,2024.0
2024-05-02 04:00:00,51.71295929,29.17460632,69.05999756,55.69669342,75.46295929,74.16667175,13.93695641,56.78876495,-5.23999977,3.5573957,25.0,79.78266907,2927.88818359,65.06227112,58.83027649,90.849823,94.61050415,85.15505981,86.98168945,ANTES,May 2024,2024.0
2024-05-02 05:30:00,51.71295929,29.28205109,69.04999542,55.53046417,75.09259033,74.35185242,13.93900204,56.78876495,-1.93999994,3.51557279,25.0,79.78266907,2919.59863281,65.06227112,58.83027649,91.17216492,94.82539368,85.15505981,87.08912659,ANTES,May 2024,2024.0
2024-05-02 07:00:00,51.66666412,29.17460632,68.76999664,54.81534576,73.88889313,74.53704071,13.93285847,56.78876495,-1.09000003,3.50869775,25.0,79.78266907,2902.55419922,65.16972351,58.83027649,91.38705444,94.93284607,85.3699646,87.19657898,ANTES,May 2024,2024.0
2024-05-02 08:30:00,51.71295929,29.28205109,69.13999939,54.50012207,75.27777863,74.07408142,13.9198103,57.21855927,0.34999999,3.51385427,25.0,79.8901062,2918.078125,65.16972351,58.83027649,91.70939636,95.1477356,85.58485413,87.41148376,ANTES,May 2024,2024.0
2024-05-02 10:00:00,51.66666412,29.17460632,69.23999786,55.49773407,74.44444275,74.07408142,13.91516685,56.78876495,0.79999995,3.54364586,25.0,79.78266907,2925.80249023,65.16972351,58.83027649,92.03175354,95.36264038,85.79975891,87.62637329,ANTES,May 2024,2024.0
2024-05-02 11:30:00,51.66666412,29.38949585,69.08999634,56.22341156,74.81481934,74.16667175,13.92188168,57.00366211,1.62,3.51156259,25.0,79.78266907,2926.86645508,65.16972351,58.93772888,92.24664307,95.47009277,85.9072113,87.73382568,ANTES,May 2024,2024.0
2024-05-02 13:00:00,51.57407379,29.38949585,68.93999481,56.79001617,74.16667175,74.35185242,13.93127251,56.68132019,1.07999992,3.50927091,25.0,79.78266907,2915.43603516,65.16972351,58.83027649,92.46153259,95.6849823,86.12210083,87.94871521,ANTES,May 2024,2024.0
2024-05-02 14:30:00,51.48147964,29.38949585,68.97000122,56.07009125,74.35185242,75.09259033,13.93523216,56.89621735,-0.71999997,3.55796885,25.0,79.78266907,2916.95361328,64.63247681,58.83027649,92.03175354,95.47009277,85.9072113,87.73382568,ANTES,May 2024,2024.0
2024-05-02 16:00:00,51.57407379,29.38949585,69.19999695,57.66205597,75.46295929,74.35185242,13.93192387,57.00366211,-0.28999999,3.50526047,25.0,79.78266907,2922.23608398,65.06227112,58.83027649,92.03175354,95.36264038,85.9072113,87.73382568,ANTES,May 2024,2024.0
2024-05-02 17:30:00,51.57407379,29.38949585,68.97999573,57.86951447,75.09259033,74.07408142,13.92368889,56.46642303,-1.86000001,3.51156259,25.0,79.78266907,2923.64208984,65.16972351,58.83027649,92.03175354,95.36264038,85.79975891,87.62637329,ANTES,May 2024,2024.0
2024-05-02 19:00:00,51.62036896,29.60439301,68.86999512,58.38757324,75.09259033,74.16667175,13.93784142,56.89621735,-3.47000003,3.51213551,25.0,79.78266907,2919.67260742,65.16972351,58.83027649,91.70939636,95.1477356,85.58485413,87.41148376,ANTES,May 2024,2024.0
2024-05-02 20:30:00,51.62036896,29.60439301,68.95999908,56.25093842,76.2036972,74.16667175,13.94773674,56.89621735,-3.26999998,3.51328111,25.0,79.78266907,2915.49316406,65.16972351,58.83027649,91.49450684,95.04029846,85.47741699,87.30403137,ANTES,May 2024,2024.0
2024-05-02 22:00:00,51.62036896,29.60439301,68.88999939,54.00139618,75.37036896,74.35185242,13.9339304,56.78876495,-4.42999983,3.51557279,25.0,79.78266907,2921.05249023,65.06227112,58.83027649,91.27960205,94.93284607,85.3699646,87.19657898,ANTES,May 2024,2024.0
2024-05-02 23:30:00,51.66666412,29.60439301,69.97999573,54.12193298,75.27777863,73.24073792,13.94754791,56.78876495,-2.50999999,3.52473974,25.0,79.78266907,2951.74438477,65.16972351,58.83027649,91.17216492,94.82539368,85.26251221,87.08912659,ANTES,May 2024,2024.0
2024-05-03 01:00:00,51.80555344,29.60439301,69.09999847,54.39949799,74.90740967,74.44444275,13.94390583,56.68132019,-9.35999966,3.51729155,25.0,79.78266907,2961.95629883,65.16972351,58.93772888,90.95726013,95.04029846,85.26251221,87.19657898,ANTES,May 2024,2024.0
2024-05-03 02:30:00,51.8981514,29.60439301,69.11000061,55.12652588,74.90740967,74.62963104,13.94246387,56.68132019,-10.02999973,3.50927091,25.0,79.78266907,2962.58837891,65.06227112,58.83027649,90.31257629,94.61050415,84.72528076,86.87423706,ANTES,May 2024,2024.0
2024-05-03 04:00:00,52.03704071,29.60439301,69.08999634,54.79692078,76.2963028,73.7036972,13.94479752,56.68132019,-9.71999931,3.51557279,25.0,79.78266907,2953.47119141,65.06227112,58.83027649,90.2051239,94.50305176,84.61782837,86.76678467,ANTES,May 2024,2024.0
2024-05-03 05:30:00,52.03704071,29.60439301,69.23999786,55.85933685,75.37036896,73.51851654,13.94184113,56.89621735,-8.39999962,3.56140614,25.0,79.78266907,2951.76269531,65.16972351,58.83027649,90.2051239,94.61050415,84.61782837,86.76678467,ANTES,May 2024,2024.0
2024-05-03 07:00:00,51.94444656,29.60439301,69.86000061,58.86292267,75.27777863,74.62963104,14.00565338,56.89621735,-3.92999983,3.51843762,25.0,79.78266907,2952.59619141,65.06227112,58.83027649,90.95726013,94.61050415,84.72528076,86.76678467,ANTES,May 2024,2024.0
2024-05-03 08:30:00,51.8518486,29.81929016,69.16999817,56.14441681,75.27777863,74.07408142,13.99574471,56.78876495,-1.67999995,3.51614594,25.0,79.78266907,2915.79882813,65.16972351,58.83027649,91.70939636,95.1477356,85.15505981,87.19657898,ANTES,May 2024,2024.0
2024-05-03 10:00:00,51.71295929,29.81929016,68.90999603,55.00960541,74.90740967,73.05555725,13.99729252,56.68132019,-1.55999994,3.54880214,25.0,79.78266907,2907.00341797,65.06227112,58.83027649,91.92430115,95.25518799,85.3699646,87.41148376,ANTES,May 2024,2024.0
2024-05-03 11:30:00,51.71295929,29.7118454,69.18000031,58.82227325,75.83332825,73.98148346,14.00204468,56.78876495,-0.09999999,3.51958323,25.0,79.78266907,2915.79296875,65.06227112,58.83027649,92.35409546,95.47009277,85.58485413,87.62637329,ANTES,May 2024,2024.0
2024-05-03 13:00:00,51.71295929,29.81929016,69.0,57.06419373,75.09259033,74.16667175,13.99570465,56.89621735,-1.20999992,3.52130198,25.0,79.78266907,2916.65966797,65.06227112,58.83027649,92.46153259,95.6849823,85.69230652,87.73382568,ANTES,May 2024,2024.0
2024-05-03 14:30:00,51.66666412,29.81929016,68.95999908,55.57901764,75.0,73.42591858,14.00074577,56.89621735,-1.09000003,3.51499987,25.0,79.78266907,2900.76806641,65.06227112,58.93772888,92.56898499,95.79243469,85.79975891,87.84126282,ANTES,May 2024,2024.0
2024-05-03 16:00:00,51.66666412,29.38949585,69.08999634,53.92175293,74.07408142,72.77777863,14.01477432,57.00366211,-0.94999999,3.52359366,25.0,79.78266907,2907.93676758,65.16972351,58.93772888,92.67643738,95.79243469,85.79975891,87.84126282,ANTES,May 2024,2024.0
2024-05-03 17:30:00,51.71295929,29.81929016,69.0,58.33686829,75.92591858,73.42591858,14.00402164,56.68132019,-2.81999993,3.52302098,25.0,79.78266907,2906.50952148,65.06227112,58.93772888,92.46153259,95.79243469,85.79975891,87.84126282,ANTES,May 2024,2024.0
2024-05-03 19:00:00,51.66666412,29.38949585,69.18999481,55.79496002,75.09259033,74.35185242,13.98257446,57.1111145,-3.27999997,3.52130198,25.0,79.8901062,2914.98608398,65.16972351,58.93772888,92.13919067,95.47009277,85.58485413,87.62637329,ANTES,May 2024,2024.0
2024-05-03 20:30:00,51.66666412,29.38949585,69.68999481,58.65550995,75.83332825,73.98148346,14.02732658,56.68132019,-3.68999982,3.51729155,25.0,79.8901062,2932.3684082,65.16972351,58.93772888,91.92430115,95.36264038,85.47741699,87.5189209,ANTES,May 2024,2024.0
2024-05-03 22:00:00,52.17592621,29.38949585,68.88999939,54.35719299,75.27777863,74.16667175,13.98454189,57.1111145,-6.60999966,3.51328111,25.0,79.78266907,2923.38989258,65.16972351,58.93772888,91.49450684,95.1477356,85.26251221,87.30403137,ANTES,May 2024,2024.0
2024-05-03 23:30:00,53.05555344,29.38949585,68.93999481,55.47079468,76.01851654,74.53704071,13.99333858,56.68132019,-7.30999994,3.46687484,25.0,79.78266907,2926.18896484,65.06227112,58.83027649,91.06471252,94.93284607,84.94017029,87.08912659,ANTES,May 2024,2024.0
2024-05-04 01:00:00,52.96295929,29.17460632,69.62999725,55.57381439,76.48148346,75.27777863,13.98439312,57.1111145,-4.48000002,3.57057285,25.0,79.78266907,2937.53173828,65.16972351,58.83027649,91.27960205,94.82539368,85.15505981,87.08912659,ANTES,May 2024,2024.0
2024-05-04 02:30:00,53.1018486,28.85225677,68.97999573,55.52999115,76.01851654,74.81481934,13.99939537,57.1111145,-5.42999983,3.51557279,25.0,79.78266907,2921.390625,65.16972351,58.83027649,91.49450684,94.93284607,85.3699646,87.19657898,ANTES,May 2024,2024.0
2024-05-04 04:00:00,53.1018486,28.85225677,69.20999908,57.43652344,76.2963028,74.90740967,14.01066589,57.1111145,-2.88999987,3.52416658,25.0,79.78266907,2909.07275391,65.06227112,58.83027649,91.60195923,94.93284607,85.3699646,87.30403137,ANTES,May 2024,2024.0
2024-05-04 05:30:00,53.19444656,28.52991486,69.20999908,56.06017303,76.01851654,74.81481934,13.95735645,57.1111145,-3.32999992,3.51098943,25.0,79.78266907,2930.33398438,65.16972351,58.93772888,91.81684875,95.04029846,85.47741699,87.5189209,ANTES,May 2024,2024.0
2024-05-04 07:00:00,53.19444656,28.52991486,69.15999603,57.10054779,76.2963028,74.81481934,13.99332905,56.68132019,-2.05999994,3.51557279,25.0,79.8901062,2918.7565918,65.16972351,58.93772888,91.81684875,95.1477356,85.47741699,87.41148376,ANTES,May 2024,2024.0
2024-05-04 08:30:00,53.24074173,28.95970917,68.90999603,56.61132813,75.09259033,74.90740967,13.98006248,56.68132019,-0.47999999,3.50697923,25.0,79.8901062,2907.94335938,65.16972351,58.93772888,91.92430115,95.1477356,85.58485413,87.5189209,ANTES,May 2024,2024.0
2024-05-04 10:00:00,53.28704071,28.63735962,69.29999542,58.04891205,76.48148346,74.81481934,13.97304153,57.1111145,0.19,3.5178647,25.0,79.8901062,2924.21020508,65.16972351,58.93772888,92.24664307,95.36264038,85.69230652,87.62637329,ANTES,May 2024,2024.0
2024-05-04 11:30:00,53.33333588,29.06715393,69.37999725,55.44498444,76.01851654,74.90740967,13.98093891,57.1111145,1.28999996,3.55395842,25.0,79.8901062,2923.61108398,65.16972351,58.93772888,92.56898499,95.57752991,86.01464844,87.84126282,ANTES,May 2024,2024.0
2024-05-04 13:00:00,53.75,29.06715393,69.29000092,54.41412354,75.74073792,74.81481934,13.9907074,57.21855927,-0.53999996,3.51213551,25.0,79.99755859,2920.75927734,65.06227112,58.93772888,92.8913269,95.79243469,86.12210083,88.0561676,ANTES,May 2024,2024.0
2024-05-04 14:30:00,53.28704071,29.06715393,69.36000061,54.37093353,76.38889313,74.90740967,13.98567295,56.78876495,-2.25999999,3.50755215,25.0,79.8901062,2916.59936523,65.16972351,58.93772888,92.67643738,95.79243469,86.01464844,87.94871521,ANTES,May 2024,2024.0
2024-05-04 16:00:00,53.33333588,29.06715393,68.94999695,55.85224915,76.75926208,73.88889313,14.00128269,56.68132019,-2.14999986,3.51442719,25.0,79.8901062,2912.96337891,65.16972351,58.93772888,92.46153259,95.57752991,85.79975891,87.73382568,ANTES,May 2024,2024.0
2024-05-04 17:30:00,52.77777863,29.06715393,68.83999634,57.93968201,76.2963028,74.81481934,13.97587681,57.1111145,-2.45000005,3.56083345,25.0,79.8901062,2916.20605469,65.06227112,58.83027649,92.13919067,95.25518799,85.58485413,87.5189209,ANTES,May 2024,2024.0
2024-05-04 19:00:00,51.8981514,29.06715393,68.83999634,54.41677094,74.53704071,73.88889313,13.98253727,57.1111145,-0.98999995,3.5207293,25.0,79.8901062,2903.69750977,65.06227112,58.93772888,92.03175354,95.1477356,85.47741699,87.41148376,ANTES,May 2024,2024.0
2024-05-04 20:30:00,51.11111069,28.63735962,68.94999695,54.22254944,74.16667175,73.42591858,14.00082397,56.78876495,-2.70000005,3.5218749,25.0,79.8901062,2902.04785156,64.7399292,58.93772888,92.03175354,95.25518799,85.47741699,87.41148376,ANTES,May 2024,2024.0
2024-05-04 22:00:00,50.69444656,28.74481201,69.20999908,56.77362061,74.62963104,72.68518066,13.97546005,56.78876495,-3.36999989,3.52359366,25.0,79.8901062,2916.47631836,65.16972351,58.83027649,91.70939636,94.93284607,85.3699646,87.19657898,ANTES,May 2024,2024.0
2024-05-04 23:30:00,50.55555344,28.74481201,69.69999695,58.5802536,74.16667175,74.16667175,13.98128223,56.68132019,-3.82999992,3.56770825,25.0,79.8901062,2937.8125,65.16972351,58.83027649,91.38705444,94.61050415,85.04762268,86.98168945,ANTES,May 2024,2024.0
2024-05-05 01:00:00,50.46295929,29.06715393,69.01999664,55.36531067,73.42591858,72.68518066,14.0070343,57.1111145,-6.71000004,3.52130198,25.0,79.8901062,2924.56665039,65.16972351,58.83027649,90.95726013,94.61050415,84.8327179,86.76678467,ANTES,May 2024,2024.0
2024-05-05 02:30:00,50.46295929,29.06715393,69.01999664,57.4228363,74.44444275,74.07408142,13.99960709,56.68132019,-7.78999996,3.52359366,25.0,79.8901062,2935.73486328,65.16972351,58.83027649,90.63491821,94.39559937,84.61782837,86.76678467,ANTES,May 2024,2024.0
2024-05-05 04:00:00,50.41666412,28.95970917,68.72000122,54.49662018,74.44444275,72.5,13.9585638,56.68132019,-9.96999931,3.52130198,25.0,79.78266907,2946.73242188,64.7399292,58.72283936,90.31257629,94.18070984,84.40292358,86.55189514,ANTES,May 2024,2024.0
2024-05-05 05:30:00,50.55555344,29.06715393,69.08000183,58.83380127,74.35185242,72.96295929,13.94636917,56.78876495,-9.56999969,3.52645826,25.0,79.8901062,2963.85644531,65.16972351,58.72283936,90.2051239,94.07325745,84.29548645,86.55189514,ANTES,May 2024,2024.0
2024-05-05 07:00:00,50.46295929,28.63735962,69.04999542,56.41149139,74.35185242,73.24073792,13.98094273,56.78876495,-8.43999958,3.56541657,25.0,79.78266907,2946.75268555,65.16972351,58.72283936,90.2051239,94.07325745,84.29548645,86.55189514,ANTES,May 2024,2024.0
2024-05-05 08:30:00,50.46295929,28.63735962,68.98999786,55.36286163,73.51851654,73.61110687,13.97700977,56.78876495,-6.79999971,3.52531266,25.0,79.78266907,2935.39941406,65.16972351,58.72283936,90.31257629,94.07325745,84.08058167,86.44444275,ANTES,May 2024,2024.0
2024-05-05 10:00:00,50.41666412,29.06715393,69.04000092,54.33543396,74.07408142,72.77777863,13.99162865,56.78876495,-6.52999973,3.5293231,25.0,79.78266907,2928.97900391,65.16972351,58.72283936,90.42002869,94.07325745,84.08058167,86.44444275,ANTES,May 2024,2024.0
2024-05-05 11:30:00,50.32407379,28.63735962,68.94999695,54.78884888,74.07408142,72.03704071,14.00937462,56.68132019,-5.01999998,3.51499987,25.0,79.78266907,2924.04711914,65.16972351,58.72283936,90.63491821,94.18070984,84.08058167,86.55189514,ANTES,May 2024,2024.0
2024-05-05 13:00:00,49.81481552,28.74481201,69.11000061,59.34233856,73.7036972,72.68518066,13.99286175,56.68132019,-4.46000004,3.52645826,25.0,79.78266907,2932.65161133,65.16972351,58.72283936,90.849823,94.39559937,84.18803406,86.65934753,ANTES,May 2024,2024.0
2024-05-05 14:30:00,49.53704071,28.74481201,69.0,58.7375412,73.88889313,72.77777863,14.00571251,56.68132019,-3.55999994,3.56140614,25.0,79.78266907,2912.11865234,65.06227112,58.72283936,91.06471252,94.50305176,84.40292358,86.87423706,ANTES,May 2024,2024.0
2024-05-05 16:00:00,49.3518486,28.42247009,68.90000153,58.41079712,74.07408142,72.5,14.01526737,56.68132019,-3.75,3.46286464,25.0,79.78266907,2909.73901367,64.7399292,58.72283936,91.06471252,94.50305176,84.40292358,86.87423706,ANTES,May 2024,2024.0
2024-05-05 17:30:00,49.30555344,28.42247009,69.01000214,55.49547577,73.7036972,72.03704071,13.99924755,56.68132019,-5.50999975,3.5276041,25.0,79.78266907,2920.93945313,65.16972351,58.72283936,91.17216492,94.50305176,84.40292358,86.87423706,ANTES,May 2024,2024.0
2024-05-05 19:00:00,49.25925827,28.63735962,69.90999603,59.3757782,73.7036972,71.2963028,14.01153469,56.68132019,-3.05999994,3.34312487,25.0,79.78266907,2954.0324707,64.63247681,58.72283936,90.95726013,94.39559937,84.29548645,86.65934753,ANTES,May 2024,2024.0
2024-05-05 20:30:00,49.3981514,28.63735962,69.84999847,58.69178009,74.16667175,73.05555725,14.00897121,56.68132019,-3.83999991,3.5276041,25.0,79.56776428,2949.05078125,65.16972351,58.61538696,91.49450684,95.1477356,85.15505981,87.5189209,ANTES,May 2024,2024.0
2024-05-05 22:00:00,49.58333588,28.63735962,70.01000214,55.84122467,74.53704071,73.24073792,14.00042248,56.68132019,-6.46999979,3.57229161,25.0,79.67521667,2965.16503906,65.16972351,58.72283936,91.38705444,95.25518799,85.15505981,87.5189209,ANTES,May 2024,2024.0
2024-05-05 23:30:00,49.62963104,28.63735962,69.70999908,55.6546936,74.35185242,73.14814758,14.03187752,56.89621735,-2.8599999,3.51729155,25.0,79.56776428,2935.03564453,65.06227112,58.61538696,91.17216492,95.1477356,84.94017029,87.41148376,ANTES,May 2024,2024.0
2024-05-06 01:00:00,49.58333588,28.3150177,70.05999756,57.45540619,74.07408142,73.14814758,13.98526573,57.00366211,-0.84999996,3.52130198,25.0,79.56776428,2955.39526367,64.7399292,58.72283936,91.70939636,95.1477356,85.3699646,87.84126282,ANTES,May 2024,2024.0
2024-05-06 02:30:00,49.58333588,28.85225677,70.01999664,58.26400757,74.35185242,73.14814758,13.97990417,56.89621735,-0.28,3.51843762,25.0,79.67521667,2962.15283203,64.7399292,58.72283936,92.13919067,95.57752991,85.79975891,88.0561676,ANTES,May 2024,2024.0
2024-05-06 04:00:00,49.53704071,28.85225677,69.75,59.01134491,73.51851654,73.14814758,13.96257305,56.78876495,-1.32999992,3.52531266,25.0,79.67521667,2960.55175781,65.06227112,58.72283936,92.24664307,95.57752991,85.79975891,88.16362,ANTES,May 2024,2024.0
2024-05-06 05:30:00,49.16666412,28.74481201,69.81999969,56.91836548,74.16667175,72.59259033,13.99980831,56.78876495,-0.28999999,3.56427097,25.0,79.56776428,2945.41845703,65.16972351,58.72283936,92.24664307,95.6849823,85.79975891,88.16362,ANTES,May 2024,2024.0
2024-05-06 07:00:00,49.62963104,29.06715393,70.31999969,53.94293976,74.44444275,73.24073792,13.99243546,57.1111145,0.85999995,3.53161478,25.0,79.67521667,2969.33032227,65.16972351,58.72283936,92.35409546,95.79243469,85.9072113,88.16362,ANTES,May 2024,2024.0
2024-05-06 08:30:00,49.58333588,28.63735962,69.93999481,57.32578278,73.42591858,73.14814758,14.00757885,57.1111145,-0.63,3.52874994,25.0,79.67521667,2949.25170898,65.16972351,58.72283936,92.56898499,95.89987183,86.01464844,88.37850952,ANTES,May 2024,2024.0
2024-05-06 10:00:00,49.53704071,28.95970917,69.87999725,55.08655548,72.96295929,73.88889313,13.98621655,56.68132019,0.52999997,3.52874994,25.0,79.67521667,2950.23901367,65.16972351,58.72283936,92.56898499,95.89987183,86.01464844,88.27105713,ANTES,May 2024,2024.0
2024-05-06 11:30:00,49.53704071,29.06715393,70.08999634,59.10261536,73.88889313,73.88889313,14.00844288,56.78876495,1.88999999,3.52874994,25.0,79.67521667,2961.20898438,65.16972351,58.72283936,92.8913269,96.11477661,86.22955322,88.37850952,ANTES,May 2024,2024.0
2024-05-06 13:00:00,49.58333588,28.95970917,69.95999908,56.20721436,74.44444275,73.14814758,13.98978615,57.1111145,0.37,3.56999993,25.0,79.67521667,2948.54003906,64.7399292,58.72283936,92.9987793,96.32966614,86.33699036,88.59339905,ANTES,May 2024,2024.0
2024-05-06 14:30:00,49.62963104,28.74481201,70.19999695,54.01700592,74.62963104,73.7036972,14.00701141,57.1111145,0.14999999,3.56656265,25.0,79.67521667,2940.73608398,65.16972351,58.83027649,93.10623169,96.32966614,86.33699036,88.70085144,ANTES,May 2024,2024.0
2024-05-06 16:00:00,49.62963104,29.28205109,70.01000214,56.44026184,74.81481934,72.12963104,13.98692226,57.1111145,0.81,3.5276041,25.0,79.67521667,2946.14331055,64.7399292,58.83027649,93.10623169,96.43711853,86.33699036,88.70085144,ANTES,May 2024,2024.0
2024-05-06 17:30:00,49.72222137,28.85225677,69.90999603,55.02935028,74.53704071,74.44444275,13.98632813,56.78876495,-0.12,3.53505206,25.0,79.67521667,2944.76831055,64.7399292,58.83027649,93.10623169,96.32966614,86.33699036,88.59339905,ANTES,May 2024,2024.0
2024-05-06 19:00:00,49.62963104,28.74481201,70.04000092,54.28598785,74.44444275,73.24073792,13.97541142,56.78876495,0.63,3.53333354,25.0,79.67521667,2952.06005859,64.7399292,58.72283936,92.78388977,96.222229,86.22955322,88.48596191,ANTES,May 2024,2024.0
2024-05-06 20:30:00,49.62963104,29.28205109,70.19999695,56.34257507,74.90740967,73.51851654,13.99215031,56.78876495,-2.99000001,3.5361979,25.0,79.67521667,2961.12255859,65.06227112,58.83027649,92.56898499,96.00732422,85.9072113,88.27105713,ANTES,May 2024,2024.0
2024-05-06 22:00:00,49.72222137,29.28205109,69.90999603,54.25549316,75.55555725,72.96295929,13.99164677,57.1111145,-5.44999981,3.57973981,25.0,79.67521667,2953.98950195,64.63247681,58.72283936,92.03175354,95.79243469,85.79975891,88.0561676,ANTES,May 2024,2024.0
2024-05-06 23:30:00,49.76852036,29.28205109,69.93999481,56.12533569,73.42591858,73.42591858,13.99354744,57.1111145,-0.19999999,3.58489585,25.0,79.67521667,2954.63574219,64.7399292,58.83027649,91.81684875,95.57752991,85.58485413,87.84126282,ANTES,May 2024,2024.0
